,log_dir,frame_per_second,episode_reward,total_steps,total_episodes,total_time,target_q,actor_loss,critic_loss,success_rate,current_q1,current_q2,reward
0,/Users/cjpark/Desktop/ucla_courses/cs260r/assignment4/data/td3_agent_single_overhaul/td3,1462,29.407883644104004,2999,1,2.04998779296875,,,,0.0,,,
1,/Users/cjpark/Desktop/ucla_courses/cs260r/assignment4/data/td3_agent_single_overhaul/td3,571,-1567.2426981925964,5999,2,10.493886947631836,-0.9917742013931274,-0.6062685251235962,25.916135787963867,0.0,-0.8744534850120544,-0.8924074172973633,-0.3793988823890686
2,/Users/cjpark/Desktop/ucla_courses/cs260r/assignment4/data/td3_agent_single_overhaul/td3,277,-8311.157553354898,8999,3,32.454848766326904,-12.430041313171387,11.316202163696289,164.68557739257812,0.0,-11.756200790405273,-11.505727767944336,-3.2153491973876953
3,/Users/cjpark/Desktop/ucla_courses/cs260r/assignment4/data/td3_agent_single_overhaul/td3,222,-20420.749947071075,11999,4,53.85598802566528,-65.62640380859375,63.16468811035156,237.63262939453125,0.0,-64.20401763916016,-64.63154602050781,-7.3193488121032715
4,/Users/cjpark/Desktop/ucla_courses/cs260r/assignment4/data/td3_agent_single_overhaul/td3,197,-20666.363853263854,14999,5,75.9285819530487,-111.97012329101562,110.79544830322266,308.9089050292969,0.0,-112.04180145263672,-112.03533935546875,-6.734653949737549
5,/Users/cjpark/Desktop/ucla_courses/cs260r/assignment4/data/td3_agent_single_overhaul/td3,184,-24188.61038907369,17999,6,97.52065181732178,-202.29652404785156,204.0098876953125,503.7216796875,0.0,-206.84786987304688,-206.96917724609375,-7.709131240844727
6,/Users/cjpark/Desktop/ucla_courses/cs260r/assignment4/data/td3_agent_single_overhaul/td3,175,-23647.229620797294,20999,7,119.53821802139282,-273.81591796875,274.7840270996094,627.35400390625,0.0,-274.6766662597656,-274.237060546875,-7.41758394241333
7,/Users/cjpark/Desktop/ucla_courses/cs260r/assignment4/data/td3_agent_single_overhaul/td3,168,-23803.73238503933,23999,8,142.38058185577393,-274.930908203125,279.2955627441406,918.565673828125,0.0,-280.3590393066406,-280.3284912109375,-7.809416770935059
8,/Users/cjpark/Desktop/ucla_courses/cs260r/assignment4/data/td3_agent_single_overhaul/td3,163,-23614.311391936408,26999,9,165.08940482139587,-365.3247375488281,363.328125,852.9920654296875,0.0,-361.78033447265625,-362.8471984863281,-8.494543075561523
9,/Users/cjpark/Desktop/ucla_courses/cs260r/assignment4/data/td3_agent_single_overhaul/td3,160,-24052.813946056365,29999,10,187.03756976127625,-433.2112121582031,434.8570251464844,1134.186767578125,0.0,-436.33013916015625,-435.7600402832031,-8.49402904510498
10,/Users/cjpark/Desktop/ucla_courses/cs260r/assignment4/data/td3_agent_single_overhaul/td3,159,-28856.902246388523,32999,11,207.3350977897644,-519.7245483398438,518.7554321289062,1525.7430419921875,0.0,-521.6028442382812,-522.6885986328125,-10.740043640136719
11,/Users/cjpark/Desktop/ucla_courses/cs260r/assignment4/data/td3_agent_single_overhaul/td3,158,-28181.21354675293,35999,12,227.72130680084229,-530.939453125,530.8873291015625,1130.9989013671875,0.0,-530.2249145507812,-530.7325439453125,-8.68812370300293
12,/Users/cjpark/Desktop/ucla_courses/cs260r/assignment4/data/td3_agent_single_overhaul/td3,156,-29590.33841609955,38999,13,248.64523077011108,-593.6884765625,596.4105834960938,819.795166015625,0.0,-596.7255859375,-596.7413940429688,-9.276152610778809
13,/Users/cjpark/Desktop/ucla_courses/cs260r/assignment4/data/td3_agent_single_overhaul/td3,156,-28994.563553537642,41999,14,268.36677408218384,-652.6763916015625,648.4299926757812,1051.290771484375,0.0,-652.046630859375,-653.6390991210938,-9.178577423095703
14,/Users/cjpark/Desktop/ucla_courses/cs260r/assignment4/data/td3_agent_single_overhaul/td3,155,-28621.54509461721,44999,15,288.6224000453949,-615.4400024414062,609.6194458007812,1005.7232055664062,0.0,-610.84619140625,-611.966552734375,-8.885565757751465
15,/Users/cjpark/Desktop/ucla_courses/cs260r/assignment4/data/td3_agent_single_overhaul/td3,155,-28326.375456631184,47999,16,309.20968079566956,-693.0291748046875,695.6790161132812,8342.833984375,0.0,-697.6900634765625,-696.8734130859375,-8.88512134552002
16,/Users/cjpark/Desktop/ucla_courses/cs260r/assignment4/data/td3_agent_single_overhaul/td3,154,-29389.526098363538,50999,17,330.08183670043945,-727.1886596679688,725.1971435546875,1088.89599609375,0.0,-728.1626586914062,-726.9949951171875,-10.839122772216797
17,/Users/cjpark/Desktop/ucla_courses/cs260r/assignment4/data/td3_agent_single_overhaul/td3,153,-29245.620808442432,53999,18,350.8907537460327,-754.2688598632812,755.0778198242188,1048.214599609375,0.0,-756.321044921875,-755.2822875976562,-9.569095611572266
18,/Users/cjpark/Desktop/ucla_courses/cs260r/assignment4/data/td3_agent_single_overhaul/td3,153,-29195.825269950063,56999,19,371.61213970184326,-812.27587890625,811.838623046875,1197.149169921875,0.0,-815.3798828125,-815.607421875,-9.764450073242188
19,/Users/cjpark/Desktop/ucla_courses/cs260r/assignment4/data/td3_agent_single_overhaul/td3,153,-28810.98745832443,59999,20,391.947500705719,-868.5800170898438,870.6956176757812,1251.1328125,0.0,-870.8453369140625,-870.4088745117188,-10.057697296142578
20,/Users/cjpark/Desktop/ucla_courses/cs260r/assignment4/data/td3_agent_single_overhaul/td3,152,-28817.569914045787,62999,21,412.94488286972046,-852.71875,853.8468627929688,1616.71630859375,0.0,-847.95654296875,-846.8851928710938,-9.764230728149414
21,/Users/cjpark/Desktop/ucla_courses/cs260r/assignment4/data/td3_agent_single_overhaul/td3,152,-28705.368602882732,65999,22,432.96901679039,-778.0590209960938,778.6660766601562,1572.015869140625,0.0,-780.553955078125,-780.4099731445312,-8.592146873474121
22,/Users/cjpark/Desktop/ucla_courses/cs260r/assignment4/data/td3_agent_single_overhaul/td3,152,-28455.081844578617,68999,23,453.698942899704,-859.9147338867188,860.6583251953125,1264.293701171875,0.0,-861.3087158203125,-858.2686767578125,-9.276176452636719
23,/Users/cjpark/Desktop/ucla_courses/cs260r/assignment4/data/td3_agent_single_overhaul/td3,151,-28196.4962482055,71999,24,474.6822438240051,-968.9767456054688,968.1109008789062,1293.848876953125,0.0,-969.6669921875,-969.825439453125,-8.397592544555664
24,/Users/cjpark/Desktop/ucla_courses/cs260r/assignment4/data/td3_agent_single_overhaul/td3,151,-28100.613365478515,74999,25,495.04230403900146,-998.8512573242188,997.9695434570312,935.5377197265625,0.0,-997.5184326171875,-996.7435302734375,-9.667407989501953
25,/Users/cjpark/Desktop/ucla_courses/cs260r/assignment4/data/td3_agent_single_overhaul/td3,151,-27748.63210127904,77999,26,515.0712797641754,-956.026611328125,956.5286254882812,868.4439697265625,0.0,-956.3131103515625,-955.6181640625,-9.179000854492188
26,/Users/cjpark/Desktop/ucla_courses/cs260r/assignment4/data/td3_agent_single_overhaul/td3,151,-27894.94577768114,80999,27,535.6942648887634,-978.1483764648438,976.2828369140625,5086.765625,0.0,-977.868408203125,-978.6047973632812,-8.299760818481445
27,/Users/cjpark/Desktop/ucla_courses/cs260r/assignment4/data/td3_agent_single_overhaul/td3,151,-27889.74192898614,83999,28,555.2646939754486,-1079.0020751953125,1077.132080078125,1553.7978515625,0.0,-1079.501220703125,-1079.8609619140625,-8.2999849319458
28,/Users/cjpark/Desktop/ucla_courses/cs260r/assignment4/data/td3_agent_single_overhaul/td3,151,-27860.76661609781,86999,29,575.5377118587494,-1057.33251953125,1056.828369140625,1253.62646484375,0.0,-1059.5384521484375,-1058.374755859375,-8.006031036376953
29,/Users/cjpark/Desktop/ucla_courses/cs260r/assignment4/data/td3_agent_single_overhaul/td3,151,-27592.032692432404,89999,30,595.5287449359894,-1091.4219970703125,1096.68115234375,1702.5517578125,0.0,-1102.492431640625,-1103.930419921875,-10.057567596435547
30,/Users/cjpark/Desktop/ucla_courses/cs260r/assignment4/data/td3_agent_single_overhaul/td3,150,-28661.57839045986,92999,31,616.1580028533936,-1130.1531982421875,1123.84326171875,2956.595947265625,0.0,-1129.937744140625,-1134.235595703125,-10.740998268127441
31,/Users/cjpark/Desktop/ucla_courses/cs260r/assignment4/data/td3_agent_single_overhaul/td3,150,-28522.12108078599,95999,32,636.0899379253387,-1168.878662109375,1168.5107421875,1210.673095703125,0.0,-1167.9061279296875,-1167.2962646484375,-10.155451774597168
32,/Users/cjpark/Desktop/ucla_courses/cs260r/assignment4/data/td3_agent_single_overhaul/td3,150,-28372.94606361967,98999,33,656.171954870224,-1162.893310546875,1161.593505859375,1873.9295654296875,0.0,-1162.4306640625,-1163.57421875,-11.619669914245605
33,/Users/cjpark/Desktop/ucla_courses/cs260r/assignment4/data/td3_agent_single_overhaul/td3,150,-28256.06422808591,101999,34,675.907322883606,-1100.819091796875,1102.5177001953125,2009.8785400390625,0.0,-1101.4620361328125,-1100.283447265625,-10.155577659606934
34,/Users/cjpark/Desktop/ucla_courses/cs260r/assignment4/data/td3_agent_single_overhaul/td3,150,-28105.863341059005,104999,35,695.5268607139587,-1082.4232177734375,1080.8983154296875,958.4678955078125,0.0,-1081.586181640625,-1077.763916015625,-8.885988235473633
35,/Users/cjpark/Desktop/ucla_courses/cs260r/assignment4/data/td3_agent_single_overhaul/td3,150,-28043.188152101306,107999,36,715.6802728176117,-1117.9954833984375,1114.7169189453125,1187.127685546875,0.0,-1110.516845703125,-1111.4193115234375,-8.690688133239746
36,/Users/cjpark/Desktop/ucla_courses/cs260r/assignment4/data/td3_agent_single_overhaul/td3,150,-27839.28578920622,110999,37,736.2363736629486,-1218.8970947265625,1220.627685546875,1060.5406494140625,0.0,-1217.8037109375,-1216.9365234375,-10.839040756225586
37,/Users/cjpark/Desktop/ucla_courses/cs260r/assignment4/data/td3_agent_single_overhaul/td3,150,-27684.282162616128,113999,38,756.6744630336761,-1168.472412109375,1168.029052734375,2408.38525390625,0.0,-1173.416748046875,-1173.842041015625,-10.35070514678955
38,/Users/cjpark/Desktop/ucla_courses/cs260r/assignment4/data/td3_agent_single_overhaul/td3,150,-27594.914415408402,116999,39,776.9935507774353,-1129.06591796875,1124.4039306640625,1370.6102294921875,0.0,-1123.9866943359375,-1123.163818359375,-8.300331115722656
39,/Users/cjpark/Desktop/ucla_courses/cs260r/assignment4/data/td3_agent_single_overhaul/td3,150,-27426.263779973982,119999,40,797.0331609249115,-1091.951904296875,1093.1973876953125,8498.8984375,0.0,-1097.322509765625,-1095.56640625,-8.300102233886719
40,/Users/cjpark/Desktop/ucla_courses/cs260r/assignment4/data/td3_agent_single_overhaul/td3,150,-28312.18078052707,122999,41,817.0178709030151,-1221.75439453125,1222.1510009765625,2200.15478515625,0.0,-1228.1448974609375,-1226.559326171875,-9.179455757141113
41,/Users/cjpark/Desktop/ucla_courses/cs260r/assignment4/data/td3_agent_single_overhaul/td3,150,-28215.443740504128,125999,42,837.3189318180084,-1166.5535888671875,1162.3416748046875,1026.210693359375,0.0,-1161.12060546875,-1164.2041015625,-10.741209030151367
42,/Users/cjpark/Desktop/ucla_courses/cs260r/assignment4/data/td3_agent_single_overhaul/td3,150,-28055.75656469478,128999,43,857.5874729156494,-1191.031005859375,1187.9984130859375,948.9559936523438,0.0,-1191.27001953125,-1192.4888916015625,-10.05764389038086
43,/Users/cjpark/Desktop/ucla_courses/cs260r/assignment4/data/td3_agent_single_overhaul/td3,150,-27888.549948020416,131999,44,878.5591759681702,-1148.4114990234375,1148.860595703125,1294.9715576171875,0.0,-1145.2044677734375,-1144.496337890625,-9.569652557373047
44,/Users/cjpark/Desktop/ucla_courses/cs260r/assignment4/data/td3_agent_single_overhaul/td3,149,-27794.340904808043,134999,45,902.7290880680084,-1129.6778564453125,1133.1875,1099.68310546875,0.0,-1135.6385498046875,-1134.1893310546875,-8.88610553741455
45,/Users/cjpark/Desktop/ucla_courses/cs260r/assignment4/data/td3_agent_single_overhaul/td3,148,-27703.132818761078,137999,46,928.2027199268341,-1133.2525634765625,1127.9217529296875,1474.167724609375,0.0,-1127.1868896484375,-1129.4246826171875,-9.276500701904297
46,/Users/cjpark/Desktop/ucla_courses/cs260r/assignment4/data/td3_agent_single_overhaul/td3,148,-28007.31640907044,140999,47,952.4299037456512,-1184.46044921875,1183.7303466796875,929.3898315429688,0.0,-1182.319091796875,-1179.5242919921875,-9.569967269897461
47,/Users/cjpark/Desktop/ucla_courses/cs260r/assignment4/data/td3_agent_single_overhaul/td3,147,-27912.350484172504,143999,48,976.8175439834595,-1119.5098876953125,1119.99560546875,1379.735595703125,0.0,-1124.69189453125,-1120.38818359375,-8.984077453613281
48,/Users/cjpark/Desktop/ucla_courses/cs260r/assignment4/data/td3_agent_single_overhaul/td3,146,-27943.722590543784,146999,49,1001.1172590255737,-1185.5023193359375,1183.411865234375,667.8605346679688,0.0,-1180.08056640625,-1181.653076171875,-10.25318431854248
49,/Users/cjpark/Desktop/ucla_courses/cs260r/assignment4/data/td3_agent_single_overhaul/td3,146,-27808.840686359406,149999,50,1025.2972118854523,-1211.123291015625,1210.6685791015625,673.7926025390625,0.0,-1213.0791015625,-1212.1727294921875,-9.569280624389648
50,/Users/cjpark/Desktop/ucla_courses/cs260r/assignment4/data/td3_agent_single_overhaul/td3,145,-28086.104476386427,152999,51,1049.3509666919708,-1275.4942626953125,1269.7315673828125,1365.020263671875,0.0,-1275.364990234375,-1276.89794921875,-10.644307136535645
51,/Users/cjpark/Desktop/ucla_courses/cs260r/assignment4/data/td3_agent_single_overhaul/td3,145,-27969.038729209165,155999,52,1073.9458348751068,-1175.981201171875,1170.929931640625,1321.03076171875,0.0,-1176.4833984375,-1182.0625,-8.983907699584961
52,/Users/cjpark/Desktop/ucla_courses/cs260r/assignment4/data/td3_agent_single_overhaul/td3,144,-28156.37902738463,158999,53,1098.553535938263,-1212.59521484375,1210.953857421875,1052.884765625,0.0,-1207.6990966796875,-1203.872314453125,-8.983718872070312
53,/Users/cjpark/Desktop/ucla_courses/cs260r/assignment4/data/td3_agent_single_overhaul/td3,144,-28071.96901985451,161999,54,1123.004694700241,-1255.581787109375,1255.748291015625,2022.465087890625,0.0,-1254.143310546875,-1251.890380859375,-9.276322364807129
54,/Users/cjpark/Desktop/ucla_courses/cs260r/assignment4/data/td3_agent_single_overhaul/td3,143,-27967.006174191563,164999,55,1147.0285668373108,-1208.6746826171875,1208.2369384765625,1539.6336669921875,0.0,-1203.43994140625,-1203.2052001953125,-9.96033763885498
55,/Users/cjpark/Desktop/ucla_courses/cs260r/assignment4/data/td3_agent_single_overhaul/td3,143,-27839.001726014274,167999,56,1172.2310910224915,-1250.4534912109375,1248.894287109375,630.208740234375,0.0,-1247.6009521484375,-1246.26318359375,-8.593523025512695
56,/Users/cjpark/Desktop/ucla_courses/cs260r/assignment4/data/td3_agent_single_overhaul/td3,142,-27776.025988528603,170999,57,1196.4932758808136,-1244.6793212890625,1244.928466796875,769.64208984375,0.0,-1246.720458984375,-1242.896728515625,-8.495551109313965
