,log_dir,frame_per_second,policy_loss,entropy,value_loss,total_loss,grad_norm,adv_mean,ratio,total_steps,total_episodes,iteration,total_time,crash_sidewalk_rate,crash_vehicle_rate,idle_rate,speed_km_h,max_step_rate,success_rate,episode_reward,episode_length
0,/Users/cjpark/Desktop/ucla_courses/cs260r/assignment4/data/ppo_agent_enhanced_v2_multi-2/ppo,1292,0.002356339378718239,-3.9395196871879774,6497.769201190655,3248.88697167421,311532.43255834334,158.860107421875,0.9888006299734116,40000,30,0,30.938600778579712,0.003933333333333333,0.0,0.0,74.04036987244477,0.0,1.0,30765.98052687843,1043.0
1,/Users/cjpark/Desktop/ucla_courses/cs260r/assignment4/data/ppo_agent_enhanced_v2_multi-2/ppo,1326,0.001932835661752436,-3.9914322798068707,11573.682132349259,5786.842999658829,396711.3000425681,121.11454010009766,0.9903433865843675,80000,71,1,60.32691502571106,0.007666666666666666,0.0,3.3333333333333335e-05,73.29952608108627,0.0,0.971830985915493,30436.005971371098,1036.5492957746478
2,/Users/cjpark/Desktop/ucla_courses/cs260r/assignment4/data/ppo_agent_enhanced_v2_multi-2/ppo,1332,0.003444015734996169,-4.050571029767012,12754.38269168169,6377.194779459635,408783.0632136418,90.98255920410156,1.000841448436945,120000,111,2,90.0683319568634,0.007066666666666666,0.0,0.0,73.30370878974618,0.0,0.97,30214.06173736005,1039.11
3,/Users/cjpark/Desktop/ucla_courses/cs260r/assignment4/data/ppo_agent_enhanced_v2_multi-2/ppo,1341,0.006483440783370334,-4.130319251922461,10758.256109149639,5379.134548519819,402225.96190154244,79.48033142089844,0.9989975129564603,160000,150,3,119.26099991798401,0.005166666666666667,0.0,3.3333333333333335e-05,73.48744366354964,0.0,0.96,30055.916596712566,1034.27
4,/Users/cjpark/Desktop/ucla_courses/cs260r/assignment4/data/ppo_agent_enhanced_v2_multi-2/ppo,1339,0.0033010725615522226,-4.182337841467979,12761.772981457832,6380.889778802334,435905.5635091146,58.95916748046875,1.0006140700517556,200000,190,4,149.25547575950623,0.014566666666666667,0.0,6.666666666666667e-05,72.77782122036729,0.0,0.96,30102.319076612548,1033.63
5,/Users/cjpark/Desktop/ucla_courses/cs260r/assignment4/data/ppo_agent_enhanced_v2_multi-2/ppo,1349,0.010171455713526274,-4.251419631792949,12500.707539250301,6250.363957214356,440705.4841972155,54.9844856262207,1.0046740756202968,240000,225,5,177.8867907524109,0.004533333333333334,0.0,3.3333333333333335e-05,73.77684329740634,0.0,0.97,30238.673341897145,1038.21
6,/Users/cjpark/Desktop/ucla_courses/cs260r/assignment4/data/ppo_agent_enhanced_v2_multi-2/ppo,1349,0.004343809936201582,-4.245490120160274,12195.862544602614,6097.935608849159,436439.2677308694,46.07534408569336,0.9991687495356951,280000,264,6,207.42183995246887,0.005,0.0,0.0,73.73542628759922,0.0,0.97,30229.68185500253,1038.58
7,/Users/cjpark/Desktop/ucla_courses/cs260r/assignment4/data/ppo_agent_enhanced_v2_multi-2/ppo,1348,0.001958782993292866,-4.1803920140633215,14908.18701156225,7454.095432848808,469499.7758864183,25.279733657836914,0.9992919297554554,320000,303,7,237.3377809524536,0.015866666666666668,0.0,6.666666666666667e-05,72.37198809336718,0.0,0.96,30028.065683185454,1034.81
8,/Users/cjpark/Desktop/ucla_courses/cs260r/assignment4/data/ppo_agent_enhanced_v2_multi-2/ppo,1346,0.009240178955205453,-4.247331319711147,14056.996208621294,7028.5073439378,474743.6074043469,27.57622718811035,0.9977550075222285,360000,342,8,267.2685480117798,0.004833333333333334,0.0,3.3333333333333335e-05,73.45811780326612,0.0,0.97,30150.341277493742,1038.55
9,/Users/cjpark/Desktop/ucla_courses/cs260r/assignment4/data/ppo_agent_enhanced_v2_multi-2/ppo,1344,0.004854711438663519,-4.234762379909173,13866.32681227464,6933.168248807467,477363.90456229966,18.486461639404297,1.0005326472031764,400000,382,9,297.5915319919586,0.0072,0.0,3.3333333333333335e-05,73.37630062359925,0.0,0.96,30067.025903955666,1038.24
10,/Users/cjpark/Desktop/ucla_courses/cs260r/assignment4/data/ppo_agent_enhanced_v2_multi-2/ppo,1341,0.0029877708489015604,-4.106516035703512,16050.26889476287,8025.1374204977965,473545.7622596154,4.00190544128418,1.0009327091849767,440000,421,10,328.0585367679596,0.021333333333333333,0.0,3.3333333333333335e-05,72.31507365160964,0.0,0.97,30126.518019978612,1042.72
11,/Users/cjpark/Desktop/ucla_courses/cs260r/assignment4/data/ppo_agent_enhanced_v2_multi-2/ppo,1344,0.004693684304649464,-4.118515495612071,13052.340563808344,6526.1749816894535,427493.7136042668,7.204260349273682,1.0009025028500802,480000,455,11,357.1346478462219,0.0072,0.0,3.3333333333333335e-05,73.5575557979271,0.0,0.97,30061.10152310879,1048.95
12,/Users/cjpark/Desktop/ucla_courses/cs260r/assignment4/data/ppo_agent_enhanced_v2_multi-2/ppo,1345,0.007962895438704902,-4.171226774882047,14697.213148381159,7348.614547690367,500639.54590594955,8.115058898925781,0.9995279373648839,520000,495,12,386.5828809738159,0.004533333333333334,0.0,0.0,73.71947517096432,0.0,0.98,30186.531381684767,1050.72
13,/Users/cjpark/Desktop/ucla_courses/cs260r/assignment4/data/ppo_agent_enhanced_v2_multi-2/ppo,1343,0.0041299069688345,-4.0659459176736,15909.656529509715,7954.832392609425,491288.01864733576,8.49811840057373,0.9967343354072327,560000,532,13,416.8253149986267,0.0044666666666666665,0.0,0.0,73.89456324622513,0.0,0.99,30581.039752978177,1043.76
