,log_dir,frame_per_second,policy_loss,entropy,value_loss,total_loss,grad_norm,adv_mean,ratio,total_steps,total_episodes,iteration,total_time,crash_sidewalk_rate,crash_vehicle_rate,idle_rate,speed_km_h,max_step_rate,success_rate,episode_reward,episode_length
0,/Users/cjpark/Desktop/ucla_courses/cs260r/assignment4/data/chrispark_ppo_agent_crash_agent/ppo,1176,0.006865475968553279,-3.0970460317073725,439.00768295679336,219.51070636358017,2650.80902150472,-25.675050735473633,0.9982561162649057,40000,31,0,34.010286808013916,0.017533333333333335,0.1485,6.666666666666667e-05,65.52972584543572,0.0,0.8709677419354839,16954.358412437672,1103.3225806451612
1,/Users/cjpark/Desktop/ucla_courses/cs260r/assignment4/data/chrispark_ppo_agent_crash_agent/ppo,1214,0.000495894323849382,-3.042404761986855,622.1712959582989,311.0861421585083,2788.8564185509313,-20.717073440551758,1.0005414529488637,80000,68,1,65.8924548625946,0.007966666666666667,0.09873333333333334,6.666666666666667e-05,65.59679396929634,0.0,0.8823529411764706,16346.323806781647,1085.0882352941176
2,/Users/cjpark/Desktop/ucla_courses/cs260r/assignment4/data/chrispark_ppo_agent_crash_agent/ppo,1236,0.005032294162680419,-3.135014307040435,232.38995123154078,116.20000752669114,1560.9511620154747,-17.08112335205078,1.0000494382320306,120000,104,2,97.07584500312805,0.010933333333333333,0.11583333333333333,6.666666666666667e-05,66.41002017277918,0.01,0.88,16307.70386337267,1102.46
3,/Users/cjpark/Desktop/ucla_courses/cs260r/assignment4/data/chrispark_ppo_agent_crash_agent/ppo,1236,0.024786219872438755,-3.241879145762859,119.7783293577341,59.913950576537694,969.30006980896,-15.65369987487793,0.9978899815143683,160000,141,3,129.356605052948,0.009166666666666667,0.1597,6.666666666666667e-05,65.30502353136231,0.01,0.9,16321.884921191568,1100.06
4,/Users/cjpark/Desktop/ucla_courses/cs260r/assignment4/data/chrispark_ppo_agent_crash_agent/ppo,1240,0.024907260892154552,-3.3998620190681557,70.8184578259786,35.434136154712775,698.3306332906087,-11.480692863464355,0.9958410664628714,200000,174,4,161.22112011909485,0.005666666666666667,0.22946666666666668,3.3333333333333335e-05,59.007360883771334,0.02,0.9,19168.16593784155,1136.02
5,/Users/cjpark/Desktop/ucla_courses/cs260r/assignment4/data/chrispark_ppo_agent_crash_agent/ppo,1155,0.005680823101265093,-3.029494076814407,84.10677836002448,42.05907000517234,704.2413814446865,-10.187084197998047,1.001270998785129,240000,211,5,207.7340271472931,0.010833333333333334,0.11976666666666666,0.0001,67.22390932824993,0.02,0.9,18946.398282786497,1121.32
6,/Users/cjpark/Desktop/ucla_courses/cs260r/assignment4/data/chrispark_ppo_agent_crash_agent/ppo,1124,0.0026569071045228973,-2.898104142684203,71.38474383476454,35.69502883691054,510.35634841918943,-8.374405860900879,0.996212338255002,280000,243,6,249.0507049560547,0.019666666666666666,0.16893333333333332,0.0,62.580749480656614,0.02,0.9,18725.743440069687,1125.16
7,/Users/cjpark/Desktop/ucla_courses/cs260r/assignment4/data/chrispark_ppo_agent_crash_agent/ppo,1092,0.006063888718535264,-2.7969709452910303,51.48251903729561,25.747323434169477,378.6219455572275,-7.135989665985107,0.9971594262963687,320000,277,7,292.8502950668335,0.0191,0.19786666666666666,0.0,59.17720251435825,0.02,0.92,18197.404360894325,1130.71
8,/Users/cjpark/Desktop/ucla_courses/cs260r/assignment4/data/chrispark_ppo_agent_crash_agent/ppo,1069,0.009779732463618693,-2.9253407886395086,54.75022031588432,27.384889878982154,381.6076820960412,-5.461888313293457,0.994496367375056,360000,312,8,336.5055968761444,0.019033333333333333,0.18753333333333333,0.0001,61.81852032028367,0.05,0.88,20706.98722405144,1192.17
9,/Users/cjpark/Desktop/ucla_courses/cs260r/assignment4/data/chrispark_ppo_agent_crash_agent/ppo,1060,0.0005196462717438594,-2.8565639769419646,68.35112989132222,34.17608464436653,405.6227232468434,-3.766584873199463,0.9974752806700193,400000,349,9,377.3423640727997,0.01,0.12646666666666667,0.0,64.67923021206376,0.05,0.87,19756.29569201514,1175.33
10,/Users/cjpark/Desktop/ucla_courses/cs260r/assignment4/data/chrispark_ppo_agent_crash_agent/ppo,1050,0.0036750195022576893,-2.8867922633122176,60.18534650924878,30.096348532652243,340.9387624496069,-3.680166482925415,0.9965737509039733,440000,383,10,418.83550000190735,0.0046,0.1965,0.0,64.63934788003488,0.03,0.86,18351.229520094956,1125.97
11,/Users/cjpark/Desktop/ucla_courses/cs260r/assignment4/data/chrispark_ppo_agent_crash_agent/ppo,1031,0.004040039020727794,-2.959000571263142,61.4818670126108,30.744973631394217,341.5085208843916,-2.691981315612793,0.9975088611627236,480000,421,11,465.520446062088,0.009233333333333333,0.13673333333333335,0.00013333333333333334,69.15099745123315,0.02,0.89,17836.022214393244,1106.68
12,/Users/cjpark/Desktop/ucla_courses/cs260r/assignment4/data/chrispark_ppo_agent_crash_agent/ppo,1008,0.0033348697937654855,-2.8920872890032254,48.69698579372504,24.351827674034315,328.3818596717639,-1.4795289039611816,0.9997192294933857,520000,457,12,515.8427269458771,0.013866666666666666,0.12773333333333334,0.0,64.10081493282098,0.01,0.89,17849.969739591146,1096.75
13,/Users/cjpark/Desktop/ucla_courses/cs260r/assignment4/data/chrispark_ppo_agent_crash_agent/ppo,992,0.0017082956900897747,-2.983285494798269,68.70650006318704,34.35495831783001,392.2299118433243,-2.283945083618164,0.9991997040999241,560000,492,13,564.2173111438751,0.007033333333333333,0.15053333333333332,3.3333333333333335e-05,69.34268393790201,0.01,0.89,16999.259732370097,1093.69
