,log_dir,frame_per_second,episode_reward,total_steps,total_episodes,total_time,target_q,actor_loss,critic_loss,success_rate,current_q1,current_q2,reward
0,/Users/cjpark/Desktop/ucla_courses/cs260r/assignment4/data/td3_agent_single_v15_progress_reward/td3,1443,3170.0413522720337,2999,1,2.0780177116394043,,,,0.0,,,
1,/Users/cjpark/Desktop/ucla_courses/cs260r/assignment4/data/td3_agent_single_v15_progress_reward/td3,1468,271.58746337890625,5999,2,4.084231853485107,,,,0.0,,,
2,/Users/cjpark/Desktop/ucla_courses/cs260r/assignment4/data/td3_agent_single_v15_progress_reward/td3,1454,1106.0952593485515,8999,3,6.1890668869018555,,,,0.0,,,
3,/Users/cjpark/Desktop/ucla_courses/cs260r/assignment4/data/td3_agent_single_v15_progress_reward/td3,1107,-2517.52534198761,10393,4,9.381772756576538,-1.370201587677002,-1.4038909673690796,175.2897186279297,0.0,-0.44621542096138,-0.43828314542770386,-1.446769118309021
4,/Users/cjpark/Desktop/ucla_courses/cs260r/assignment4/data/td3_agent_single_v15_progress_reward/td3,592,-4721.237878608704,12332,5,20.81704878807068,-4.397995471954346,,198.82684326171875,0.0,-2.5173988342285156,-2.359042167663574,-3.3936684131622314
5,/Users/cjpark/Desktop/ucla_courses/cs260r/assignment4/data/td3_agent_single_v15_progress_reward/td3,407,-6136.333110491435,14873,6,36.51431083679199,1.3962680101394653,-5.705556392669678,230.32275390625,0.0,0.6463619470596313,0.7361447215080261,-3.459016799926758
6,/Users/cjpark/Desktop/ucla_courses/cs260r/assignment4/data/td3_agent_single_v15_progress_reward/td3,326,16980.772862146372,17873,7,54.66434669494629,92.29524230957031,-109.2104263305664,314.1294250488281,0.0,91.20243835449219,91.5904541015625,4.815262317657471
7,/Users/cjpark/Desktop/ucla_courses/cs260r/assignment4/data/td3_agent_single_v15_progress_reward/td3,284,40345.03155481203,20873,8,73.28291368484497,347.7500305175781,-368.5325012207031,803.413818359375,0.0,346.6956481933594,346.254638671875,17.01573371887207
8,/Users/cjpark/Desktop/ucla_courses/cs260r/assignment4/data/td3_agent_single_v15_progress_reward/td3,262,59656.35308584077,23812,9,90.80309081077576,648.4531860351562,,891.20654296875,0.1111111111111111,643.5073852539062,642.8638916015625,22.625709533691406
9,/Users/cjpark/Desktop/ucla_courses/cs260r/assignment4/data/td3_agent_single_v15_progress_reward/td3,251,75090.25489325414,25821,10,102.67083978652954,930.59521484375,-948.312744140625,2761.1337890625,0.2,926.60595703125,928.3836669921875,30.340763092041016
10,/Users/cjpark/Desktop/ucla_courses/cs260r/assignment4/data/td3_agent_single_v15_progress_reward/td3,246,84140.52096980724,27195,11,110.49844574928284,1031.8599853515625,-1052.1265869140625,1748.297607421875,0.18181818181818182,1031.2393798828125,1030.0540771484375,32.98361587524414
11,/Users/cjpark/Desktop/ucla_courses/cs260r/assignment4/data/td3_agent_single_v15_progress_reward/td3,234,79357.57701465228,29889,12,127.39362788200378,1303.28857421875,-1330.048828125,1441.4267578125,0.16666666666666666,1305.6182861328125,1307.1365966796875,31.674856185913086
12,/Users/cjpark/Desktop/ucla_courses/cs260r/assignment4/data/td3_agent_single_v15_progress_reward/td3,232,77604.60256285957,30393,13,130.5244858264923,1420.1024169921875,-1445.598876953125,12344.521484375,0.15384615384615385,1419.0867919921875,1419.58935546875,35.81289291381836
13,/Users/cjpark/Desktop/ucla_courses/cs260r/assignment4/data/td3_agent_single_v15_progress_reward/td3,226,86736.60568728602,32348,14,142.7199056148529,1667.840087890625,,2967.6435546875,0.21428571428571427,1665.9114990234375,1666.3780517578125,42.02997589111328
14,/Users/cjpark/Desktop/ucla_courses/cs260r/assignment4/data/td3_agent_single_v15_progress_reward/td3,223,95344.46118328118,33687,15,150.70717477798462,1683.75,-1722.1925048828125,4048.90869140625,0.26666666666666666,1683.925537109375,1686.1861572265625,34.515174865722656
15,/Users/cjpark/Desktop/ucla_courses/cs260r/assignment4/data/td3_agent_single_v15_progress_reward/td3,219,102353.89518115894,35067,16,159.44509959220886,1975.5899658203125,-2012.7879638671875,4677.67724609375,0.3125,1969.100830078125,1970.94775390625,41.263641357421875
16,/Users/cjpark/Desktop/ucla_courses/cs260r/assignment4/data/td3_agent_single_v15_progress_reward/td3,214,97345.78243615177,38067,17,177.76437282562256,2328.23046875,-2364.1142578125,8960.1279296875,0.29411764705882354,2320.103271484375,2321.436767578125,44.40798568725586
17,/Users/cjpark/Desktop/ucla_courses/cs260r/assignment4/data/td3_agent_single_v15_progress_reward/td3,209,98595.25236292984,41067,18,195.65659594535828,2598.490966796875,-2663.740478515625,9176.294921875,0.2777777777777778,2615.297119140625,2610.3994140625,41.39433288574219
18,/Users/cjpark/Desktop/ucla_courses/cs260r/assignment4/data/td3_agent_single_v15_progress_reward/td3,208,102436.62567269402,42229,19,202.50081992149353,2709.831787109375,-2752.2607421875,13657.171875,0.2631578947368421,2701.650146484375,2701.83203125,38.039947509765625
19,/Users/cjpark/Desktop/ucla_courses/cs260r/assignment4/data/td3_agent_single_v15_progress_reward/td3,204,95508.22185710899,45805,21,223.47706699371338,3130.36767578125,-3171.472900390625,20026.708984375,0.23809523809523808,3137.052001953125,3137.483154296875,43.12599182128906
20,/Users/cjpark/Desktop/ucla_courses/cs260r/assignment4/data/td3_agent_single_v15_progress_reward/td3,203,98895.80272600162,46914,22,230.04831981658936,2852.616943359375,,23896.875,0.22727272727272727,2850.66748046875,2853.638427734375,38.128055572509766
