,log_dir,frame_per_second,episode_reward,total_steps,total_episodes,total_time,target_q,actor_loss,critic_loss,success_rate,current_q1,current_q2,reward
0,/Users/cjpark/Desktop/ucla_courses/cs260r/assignment4/data/td3_agent_single_v6/td3,1499,26.746939659118652,2999,1,2.000439167022705,,,,0.0,,,
1,/Users/cjpark/Desktop/ucla_courses/cs260r/assignment4/data/td3_agent_single_v6/td3,1492,27.909920692443848,5999,2,4.018270969390869,,,,0.0,,,
2,/Users/cjpark/Desktop/ucla_courses/cs260r/assignment4/data/td3_agent_single_v6/td3,1531,29.267709096272785,8999,3,5.8749730587005615,,,,0.0,,,
3,/Users/cjpark/Desktop/ucla_courses/cs260r/assignment4/data/td3_agent_single_v6/td3,717,-1518.4119653701782,11999,4,16.72403907775879,2.4631264209747314,-4.6351470947265625,15.447153091430664,0.0,2.1992125511169434,2.151618242263794,-0.1855349987745285
4,/Users/cjpark/Desktop/ucla_courses/cs260r/assignment4/data/td3_agent_single_v6/td3,458,-4434.391796875,14999,5,32.691781997680664,4.816932201385498,-5.486297130584717,58.11872863769531,0.0,3.915001153945923,3.8229775428771973,-0.969195544719696
5,/Users/cjpark/Desktop/ucla_courses/cs260r/assignment4/data/td3_agent_single_v6/td3,362,-5994.985116640727,17805,6,49.10848903656006,-13.822161674499512,10.90066146850586,178.32736206054688,0.0,-11.650152206420898,-11.685653686523438,-3.899353504180908
6,/Users/cjpark/Desktop/ucla_courses/cs260r/assignment4/data/td3_agent_single_v6/td3,320,-7316.840656552996,20776,7,64.76090097427368,-28.59016990661621,,181.5273895263672,0.0,-28.200164794921875,-28.33795738220215,-3.312880754470825
7,/Users/cjpark/Desktop/ucla_courses/cs260r/assignment4/data/td3_agent_single_v6/td3,294,-8252.0185816288,23776,8,80.69465208053589,-58.90773391723633,,210.9587860107422,0.0,-59.306884765625,-59.35580825805664,-3.704977035522461
8,/Users/cjpark/Desktop/ucla_courses/cs260r/assignment4/data/td3_agent_single_v6/td3,277,-9107.180031670465,26776,9,96.65365505218506,-68.5580825805664,,132.93148803710938,0.0,-69.97979736328125,-70.06009674072266,-1.362017273902893
9,/Users/cjpark/Desktop/ucla_courses/cs260r/assignment4/data/td3_agent_single_v6/td3,264,-9786.267785644532,29776,10,112.53825902938843,-112.81145477294922,,262.2459716796875,0.0,-110.64608001708984,-110.6427230834961,-2.925971508026123
10,/Users/cjpark/Desktop/ucla_courses/cs260r/assignment4/data/td3_agent_single_v6/td3,254,-10096.408109058033,32776,11,128.62168622016907,-129.07058715820312,,326.9363098144531,0.0,-127.44385528564453,-127.3222885131836,-2.922161340713501
11,/Users/cjpark/Desktop/ucla_courses/cs260r/assignment4/data/td3_agent_single_v6/td3,248,-10509.061943848928,35776,12,144.17084503173828,-158.1595916748047,,245.8408203125,0.0,-158.75904846191406,-158.71388244628906,-4.292967319488525
12,/Users/cjpark/Desktop/ucla_courses/cs260r/assignment4/data/td3_agent_single_v6/td3,242,-10773.61778494028,38776,13,159.97864294052124,-184.10643005371094,,306.74005126953125,0.0,-182.97286987304688,-182.76882934570312,-4.098451614379883
