,log_dir,frame_per_second,episode_reward,total_steps,total_episodes,total_time,target_q,actor_loss,critic_loss,success_rate,current_q1,current_q2,reward
0,/Users/cjpark/Desktop/ucla_courses/cs260r/assignment4/data/td3_agent_single_v13/td3,1148,-3269.2097339630127,2999,1,2.612152099609375,,,,0.0,,,
1,/Users/cjpark/Desktop/ucla_courses/cs260r/assignment4/data/td3_agent_single_v13/td3,1154,-3844.785186290741,5999,2,5.195666074752808,,,,0.0,,,
2,/Users/cjpark/Desktop/ucla_courses/cs260r/assignment4/data/td3_agent_single_v13/td3,1163,-2554.846536954244,8999,3,7.736758232116699,,,,0.0,,,
3,/Users/cjpark/Desktop/ucla_courses/cs260r/assignment4/data/td3_agent_single_v13/td3,450,-1911.9955456256866,11999,4,26.630801916122437,-1.791918396949768,1.8296935558319092,37.32560348510742,0.0,-2.2193994522094727,-2.1225297451019287,-0.38248252868652344
4,/Users/cjpark/Desktop/ucla_courses/cs260r/assignment4/data/td3_agent_single_v13/td3,289,-19578.966641426086,14999,5,51.85676026344299,-30.424137115478516,27.728370666503906,172.00640869140625,0.0,-30.904666900634766,-30.929088592529297,-6.6320414543151855
5,/Users/cjpark/Desktop/ucla_courses/cs260r/assignment4/data/td3_agent_single_v13/td3,234,-21532.525139490765,17999,6,76.69939732551575,-56.9979248046875,52.53418731689453,221.18414306640625,0.0,-57.706180572509766,-57.59586715698242,-5.463098049163818
6,/Users/cjpark/Desktop/ucla_courses/cs260r/assignment4/data/td3_agent_single_v13/td3,200,-18456.907280376978,20999,7,104.96150612831116,-63.76813507080078,58.19048309326172,177.63339233398438,0.0,-63.90122604370117,-63.906524658203125,-5.465000629425049
7,/Users/cjpark/Desktop/ucla_courses/cs260r/assignment4/data/td3_agent_single_v13/td3,185,-16149.723277807236,23999,8,129.3829641342163,-59.49201965332031,53.1300048828125,185.68280029296875,0.0,-59.352806091308594,-59.59707260131836,-4.87907600402832
8,/Users/cjpark/Desktop/ucla_courses/cs260r/assignment4/data/td3_agent_single_v13/td3,173,-14826.205542034573,26999,9,155.423082113266,-64.99681091308594,59.48223114013672,185.90118408203125,0.0,-65.60240173339844,-65.88983154296875,-6.246842861175537
9,/Users/cjpark/Desktop/ucla_courses/cs260r/assignment4/data/td3_agent_single_v13/td3,164,-13342.807804298402,29999,10,182.28912115097046,-54.67461395263672,49.267784118652344,138.02667236328125,0.0,-53.98457336425781,-53.9926643371582,-4.48760986328125
10,/Users/cjpark/Desktop/ucla_courses/cs260r/assignment4/data/td3_agent_single_v13/td3,159,-12127.930870749733,32999,11,207.31698894500732,-44.42586135864258,40.257225036621094,103.549560546875,0.0,-44.369754791259766,-44.631202697753906,-2.9259653091430664
11,/Users/cjpark/Desktop/ucla_courses/cs260r/assignment4/data/td3_agent_single_v13/td3,153,-11149.443917751312,35999,12,234.10743618011475,-44.57284164428711,40.29734420776367,102.93054962158203,0.0,-44.73210525512695,-44.77031707763672,-3.5116100311279297
12,/Users/cjpark/Desktop/ucla_courses/cs260r/assignment4/data/td3_agent_single_v13/td3,89,-10337.070402658903,38999,13,433.641241312027,-38.492191314697266,33.987579345703125,146.80020141601562,0.0,-38.252986907958984,-37.8609619140625,-3.511850595474243
13,/Users/cjpark/Desktop/ucla_courses/cs260r/assignment4/data/td3_agent_single_v13/td3,41,-9605.040941647121,41999,14,1022.3489520549774,-29.013126373291016,25.54520034790039,90.69354248046875,0.0,-28.852148056030273,-28.68179702758789,-2.7309794425964355
14,/Users/cjpark/Desktop/ucla_courses/cs260r/assignment4/data/td3_agent_single_v13/td3,42,-8994.076616605123,44999,15,1063.0843131542206,-35.18550109863281,31.030685424804688,97.99346160888672,0.0,-35.06922149658203,-34.93888854980469,-3.3162460327148438
15,/Users/cjpark/Desktop/ucla_courses/cs260r/assignment4/data/td3_agent_single_v13/td3,44,-8431.374758899212,47999,16,1086.3831360340118,-25.01837158203125,21.33962631225586,64.57984924316406,0.0,-23.842931747436523,-23.987855911254883,-2.144587278366089
16,/Users/cjpark/Desktop/ucla_courses/cs260r/assignment4/data/td3_agent_single_v13/td3,42,-7935.035768284517,50999,17,1209.915761232376,-22.964126586914062,21.796573638916016,67.83853149414062,0.0,-24.880691528320312,-24.645090103149414,-1.7546442747116089
17,/Users/cjpark/Desktop/ucla_courses/cs260r/assignment4/data/td3_agent_single_v13/td3,42,-7493.8765518400405,53999,18,1260.569905281067,-24.660449981689453,20.391542434692383,123.87451171875,0.0,-23.89187240600586,-24.09413719177246,-3.1218717098236084
18,/Users/cjpark/Desktop/ucla_courses/cs260r/assignment4/data/td3_agent_single_v13/td3,42,-7099.219078616092,56999,19,1356.9012932777405,-23.042593002319336,20.76323699951172,74.97006225585938,0.0,-22.637725830078125,-22.04659652709961,-2.1465537548065186
19,/Users/cjpark/Desktop/ucla_courses/cs260r/assignment4/data/td3_agent_single_v13/td3,42,-6744.037824344635,59999,20,1427.1058452129364,-23.677427291870117,21.711814880371094,64.67145538330078,0.0,-24.334630966186523,-24.110570907592773,-2.144469976425171
20,/Users/cjpark/Desktop/ucla_courses/cs260r/assignment4/data/td3_agent_single_v13/td3,14,-6422.6671583084835,62999,21,4434.0018191337585,-13.702308654785156,10.925196647644043,47.5677490234375,0.0,-13.3799467086792,-13.119044303894043,-1.7536256313323975
21,/Users/cjpark/Desktop/ucla_courses/cs260r/assignment4/data/td3_agent_single_v13/td3,12,-6130.516029227863,65999,22,5308.0689952373505,-16.358755111694336,13.686429977416992,73.82221984863281,0.0,-16.257463455200195,-16.542858123779297,-1.9504282474517822
22,/Users/cjpark/Desktop/ucla_courses/cs260r/assignment4/data/td3_agent_single_v13/td3,12,-5863.77394236689,68999,23,5479.865859270096,-18.401206970214844,15.714573860168457,109.71123504638672,0.0,-17.868820190429688,-17.708255767822266,-2.534304618835449
23,/Users/cjpark/Desktop/ucla_courses/cs260r/assignment4/data/td3_agent_single_v13/td3,13,-5619.238959153493,71999,24,5521.616966247559,-16.243404388427734,13.662282943725586,35.1724853515625,0.0,-16.10611915588379,-15.796868324279785,-1.9503332376480103
24,/Users/cjpark/Desktop/ucla_courses/cs260r/assignment4/data/td3_agent_single_v13/td3,13,-5394.36594997406,74999,25,5578.799959182739,-14.84256362915039,11.83531379699707,71.0995101928711,0.0,-14.602103233337402,-14.741201400756836,-2.3403563499450684
25,/Users/cjpark/Desktop/ucla_courses/cs260r/assignment4/data/td3_agent_single_v13/td3,13,-5186.72069135079,77999,26,5617.756902217865,-17.60182762145996,14.676824569702148,76.74989318847656,0.0,-17.735971450805664,-17.77350616455078,-3.120762348175049
26,/Users/cjpark/Desktop/ucla_courses/cs260r/assignment4/data/td3_agent_single_v13/td3,14,-4994.4036784701875,80999,27,5664.026554107666,-12.926124572753906,11.826638221740723,55.83561325073242,0.0,-14.10815143585205,-13.860371589660645,-1.1699693202972412
27,/Users/cjpark/Desktop/ucla_courses/cs260r/assignment4/data/td3_agent_single_v13/td3,14,-4815.874882187162,83999,28,5698.943383216858,-12.212008476257324,10.605801582336426,42.54390335083008,0.0,-12.96825122833252,-12.859628677368164,-1.363347053527832
28,/Users/cjpark/Desktop/ucla_courses/cs260r/assignment4/data/td3_agent_single_v13/td3,15,-4649.779385566711,86999,29,5726.620818138123,-13.947469711303711,11.834075927734375,45.82263946533203,0.0,-14.140625,-14.155865669250488,-2.1453464031219482
29,/Users/cjpark/Desktop/ucla_courses/cs260r/assignment4/data/td3_agent_single_v13/td3,15,-4494.733332125345,89999,30,5757.372860193253,-10.84714126586914,10.021280288696289,56.00394821166992,0.0,-11.61081314086914,-11.478367805480957,-0.9730260372161865
30,/Users/cjpark/Desktop/ucla_courses/cs260r/assignment4/data/td3_agent_single_v13/td3,16,-4349.7096809571785,92999,31,5794.774658203125,-7.066390514373779,5.978870391845703,23.219165802001953,0.0,-7.4469218254089355,-7.812839508056641,-0.38706108927726746
31,/Users/cjpark/Desktop/ucla_courses/cs260r/assignment4/data/td3_agent_single_v13/td3,16,-4213.757741570473,95999,32,5828.4081082344055,-7.956969261169434,6.301009178161621,46.49120330810547,0.0,-7.225922584533691,-7.214193820953369,-1.1687705516815186
32,/Users/cjpark/Desktop/ucla_courses/cs260r/assignment4/data/td3_agent_single_v13/td3,16,-4086.0515420220113,98999,33,5869.5641441345215,-11.98503303527832,9.561333656311035,91.19667053222656,0.0,-11.800613403320312,-12.537666320800781,-1.3650932312011719
