,log_dir,frame_per_second,policy_loss,entropy,value_loss,total_loss,grad_norm,adv_mean,ratio,total_steps,total_episodes,iteration,total_time,crash_sidewalk_rate,crash_vehicle_rate,idle_rate,speed_km_h,max_step_rate,success_rate,episode_reward,episode_length
0,/Users/cjpark/Desktop/ucla_courses/cs260r/assignment4/data/chrispark_ppo_agent/ppo,2162,-0.0016431671443383376,2.8449272927565454,2617.279855855306,1308.6382844093519,215.32199183702468,-12.364152908325195,0.9996285172609183,40000,10,0,18.49396800994873,0.014766666666666668,0.0,0.0,0.799685561444797,1.0,0.0,-2339.4697145462037,3000.0
1,/Users/cjpark/Desktop/ucla_courses/cs260r/assignment4/data/chrispark_ppo_agent/ppo,2539,-0.0009001619685500956,2.833086716517424,8167.206894155649,4083.602543366261,1495.419922466767,-36.17181396484375,1.000016684906605,80000,20,1,31.50455594062805,0.051333333333333335,0.0,0.0,0.7835148617585641,1.0,0.0,-4188.143762111664,3000.0
2,/Users/cjpark/Desktop/ucla_courses/cs260r/assignment4/data/chrispark_ppo_agent/ppo,2646,-0.0011979752279913578,2.8395231855221286,4154.658619963817,2077.3281083718325,621.7911670513643,-11.129697799682617,1.0008028319248787,120000,40,2,45.350440979003906,0.020966666666666668,0.0,0.0,0.7671312165988665,1.0,0.0,-4177.915639662742,3000.0
3,/Users/cjpark/Desktop/ucla_courses/cs260r/assignment4/data/chrispark_ppo_agent/ppo,2721,-0.0007707082093335115,2.818249403513395,3048.592069146572,1524.2952585269243,484.9002944371639,-3.465625047683716,1.0000900647197015,160000,50,3,58.79996919631958,0.020033333333333334,0.0,0.0,0.7305609927669087,1.0,0.0,-3837.749142189026,3000.0
4,/Users/cjpark/Desktop/ucla_courses/cs260r/assignment4/data/chrispark_ppo_agent/ppo,2783,-0.0008827223195485436,2.803452753715026,326.667565653263,163.33290001902824,178.46805758751356,7.926270484924316,1.0001057856740097,200000,60,4,71.84807682037354,0.0021666666666666666,0.0,0.0,0.6924133872828799,1.0,0.0,-3366.3668988545737,3000.0
5,/Users/cjpark/Desktop/ucla_courses/cs260r/assignment4/data/chrispark_ppo_agent/ppo,2827,-0.0004166763004225989,2.764969121492826,929.5853718097393,464.7922708389087,207.08765793824807,3.5912058353424072,0.9998567450887118,240000,80,5,84.89168190956116,0.007333333333333333,0.0,0.0,0.6556912497697578,1.0,0.0,-2702.5406324625014,3000.0
6,/Users/cjpark/Desktop/ucla_courses/cs260r/assignment4/data/chrispark_ppo_agent/ppo,2843,-0.0003818046131457847,2.7789056978164575,1260.585228944436,630.2922335025592,226.47440190070714,2.221250057220459,1.0000084636685176,280000,90,6,98.48565483093262,0.0088,0.0,0.0,0.6401269168707429,1.0,0.0,-2506.3932723257276,3000.0
7,/Users/cjpark/Desktop/ucla_courses/cs260r/assignment4/data/chrispark_ppo_agent/ppo,2893,-0.0006934365214338192,2.7886124867659348,689.9698580246705,344.98423667290274,159.86048086178607,3.5632636547088623,1.000612175388214,320000,100,7,110.60774302482605,0.0038,0.0,0.0,0.6089105973594086,1.0,0.0,-2342.2052809524534,3000.0
8,/Users/cjpark/Desktop/ucla_courses/cs260r/assignment4/data/chrispark_ppo_agent/ppo,2905,-0.0009087051294791775,2.7910151613064302,1360.2577692765456,680.1279764395493,218.89194769492516,-0.42244666814804077,1.0000369930496582,360000,120,8,123.88528275489807,0.0042,0.0,0.0,0.6138048355199485,1.0,0.0,-1709.1852887058258,3000.0
9,/Users/cjpark/Desktop/ucla_courses/cs260r/assignment4/data/chrispark_ppo_agent/ppo,2906,-0.001608514638008693,2.7858534088501563,6.124913880381829,3.060848435301047,24.020623014752683,6.364675045013428,1.0001735331538395,400000,130,9,137.60721278190613,0.0,0.0,0.0,0.584191846101607,1.0,0.0,-1185.8106050777435,3000.0
10,/Users/cjpark/Desktop/ucla_courses/cs260r/assignment4/data/chrispark_ppo_agent/ppo,2930,-0.0014619725129495446,2.7658606393214984,3.295512500176063,1.6462942761870532,16.16782209258049,5.067250728607178,0.9993456759896033,440000,140,10,150.16262793540955,0.0,0.0,0.0,0.6006657836448166,1.0,0.0,-873.2158578014373,3000.0
11,/Users/cjpark/Desktop/ucla_courses/cs260r/assignment4/data/chrispark_ppo_agent/ppo,2933,-0.00026231012142931997,2.779420435275787,2959.2700896825545,1479.6347819792918,460.5788022359212,-12.281442642211914,0.9999615885126285,480000,160,11,163.61722612380981,0.021333333333333333,0.0,0.0,0.6256158285029039,1.0,0.0,-929.9687919712067,3000.0
12,/Users/cjpark/Desktop/ucla_courses/cs260r/assignment4/data/chrispark_ppo_agent/ppo,2950,-0.000602124940800982,2.7755321661631265,744.0400832591913,372.01944003716494,187.0019970441476,0.6741749048233032,0.9998755456545414,520000,170,12,176.26969504356384,0.0074333333333333335,0.0,0.0,0.6207148838534841,1.0,0.0,-1005.6536519336701,3000.0
13,/Users/cjpark/Desktop/ucla_courses/cs260r/assignment4/data/chrispark_ppo_agent/ppo,2960,-0.0004705706072481683,2.7472915407938836,276.26450449503386,138.13178223738305,120.3210151440058,2.7888007164001465,1.000167332818875,560000,180,13,189.15666389465332,0.0035,0.0,0.0,0.6166619083532487,1.0,0.0,-948.6601014041901,3000.0
14,/Users/cjpark/Desktop/ucla_courses/cs260r/assignment4/data/chrispark_ppo_agent/ppo,2968,-0.0008744397221539074,2.75698105662297,14.043850640379466,7.021050855364555,26.64758238074107,3.9194588661193848,1.0001952057083447,600000,200,14,202.150151014328,0.0,0.0,0.0,0.6080806809931649,1.0,0.0,-767.393965549469,3000.0
