,log_dir,frame_per_second,policy_loss,entropy,value_loss,total_loss,grad_norm,adv_mean,ratio,total_steps,total_episodes,iteration,total_time,crash_sidewalk_rate,crash_vehicle_rate,idle_rate,speed_km_h,max_step_rate,success_rate,episode_reward,episode_length
0,/Users/cjpark/Desktop/ucla_courses/cs260r/assignment4/data/ppo_agent_enhanced_v1.5/ppo,1154,0.0015240175927129502,-3.1756736669784935,81730.74192708333,40865.37242462941,300374.63658603764,256.146728515625,0.9969318533172974,40000,39,0,34.65202593803406,0.05073333333333333,0.12383333333333334,0.0002,65.90809644374659,0.0,0.717948717948718,21207.44019184351,930.3846153846154
1,/Users/cjpark/Desktop/ucla_courses/cs260r/assignment4/data/ppo_agent_enhanced_v1.5/ppo,1241,1.4454957085828751e-05,-3.3549026290575665,54655.51337515024,27327.756701347156,206593.5773036859,289.9720458984375,0.996270662240493,80000,74,1,64.4200668334961,0.016066666666666667,0.11276666666666667,3.3333333333333335e-05,69.78401054180773,0.0,0.8108108108108109,25943.823591235265,997.2297297297297
2,/Users/cjpark/Desktop/ucla_courses/cs260r/assignment4/data/ppo_agent_enhanced_v1.5/ppo,1256,-0.0015108865490242934,-3.338312907402332,64035.06306089744,32017.530057466945,226724.1051231971,208.69200134277344,0.9982596052380709,120000,112,2,95.50531578063965,0.021833333333333333,0.11803333333333334,6.666666666666667e-05,68.34271823298837,0.0,0.84,26919.738109891183,1040.08
3,/Users/cjpark/Desktop/ucla_courses/cs260r/assignment4/data/ppo_agent_enhanced_v1.5/ppo,1264,-0.0023916160071400018,-3.373052672086618,84280.4836313101,42140.23948317308,320035.4033904247,159.49111938476562,0.9969070883133473,160000,148,3,126.55455183982849,0.023566666666666666,0.17256666666666667,0.0002,63.145445268239975,0.0,0.85,27319.398185083825,1071.1
4,/Users/cjpark/Desktop/ucla_courses/cs260r/assignment4/data/ppo_agent_enhanced_v1.5/ppo,1261,-0.0010492367184876154,-3.472366286088259,65794.96485251402,32897.48137958233,292047.2262520032,139.57443237304688,0.9981271804907383,200000,187,4,158.48601293563843,0.005633333333333333,0.15243333333333334,6.666666666666667e-05,64.96672000959015,0.01,0.84,26561.957713799715,1088.66
5,/Users/cjpark/Desktop/ucla_courses/cs260r/assignment4/data/ppo_agent_enhanced_v1.5/ppo,1254,-0.0007479660072698234,-3.5255181627395826,58821.01622345753,29410.50741123297,251085.55240384614,139.3418426513672,0.9983939190705617,240000,220,5,191.26569390296936,0.005233333333333334,0.13386666666666666,0.0,65.8482221302056,0.02,0.87,27696.415094265147,1110.78
6,/Users/cjpark/Desktop/ucla_courses/cs260r/assignment4/data/ppo_agent_enhanced_v1.5/ppo,1242,-0.0028782906476035115,-3.36862526230323,77188.00557391827,38593.99990985577,290125.2543519631,102.43804168701172,0.9993611239469968,280000,259,6,225.3609380722046,0.013933333333333334,0.13073333333333334,6.666666666666667e-05,68.00916342842412,0.02,0.91,29456.54663808242,1097.78
7,/Users/cjpark/Desktop/ucla_courses/cs260r/assignment4/data/ppo_agent_enhanced_v1.5/ppo,1238,-0.003094723995607824,-3.2369227626384833,78088.50365209335,39044.248657852564,315540.5125250401,71.25399017333984,0.9999553605149953,320000,297,7,258.3097050189972,0.0336,0.10903333333333333,0.00013333333333333334,68.21437829966436,0.01,0.9,29015.376255038078,1077.38
8,/Users/cjpark/Desktop/ucla_courses/cs260r/assignment4/data/ppo_agent_enhanced_v1.5/ppo,1235,0.001334774414023671,-3.3669739928001015,100552.27573617788,50276.139068760014,353261.5059344952,47.64548873901367,0.9992626508459067,360000,336,8,291.4029188156128,0.03186666666666667,0.14933333333333335,0.00023333333333333333,63.958262813262785,0.0,0.84,26181.951847373337,1027.82
9,/Users/cjpark/Desktop/ucla_courses/cs260r/assignment4/data/ppo_agent_enhanced_v1.5/ppo,1241,-0.0013854475063570322,-3.4978004583945643,83422.68241686698,41711.339659705525,332193.9913661859,47.42734146118164,0.9996982332223501,400000,373,9,322.255215883255,0.016133333333333333,0.14466666666666667,0.0,63.88052752273035,0.0,0.86,28212.26221601648,1043.79
