,log_dir,frame_per_second,episode_reward,total_steps,total_episodes,total_time,target_q,actor_loss,critic_loss,success_rate,current_q1,current_q2,reward
0,/Users/cjpark/Desktop/ucla_courses/cs260r/assignment4/data/td3_agent_single_v11/td3,1160,156.05061030959004,2999,1,2.584505796432495,,,,0.0,,,
1,/Users/cjpark/Desktop/ucla_courses/cs260r/assignment4/data/td3_agent_single_v11/td3,1178,157.65556303736886,5999,2,5.089686155319214,,,,0.0,,,
2,/Users/cjpark/Desktop/ucla_courses/cs260r/assignment4/data/td3_agent_single_v11/td3,1213,157.65867230951673,8999,3,7.417448997497559,,,,0.0,,,
3,/Users/cjpark/Desktop/ucla_courses/cs260r/assignment4/data/td3_agent_single_v11/td3,976,-2035.5844748542147,10306,4,10.555169820785522,-1.0009117126464844,,91.70997619628906,0.0,-0.7596145272254944,-0.7148798108100891,-0.9179190397262573
4,/Users/cjpark/Desktop/ucla_courses/cs260r/assignment4/data/td3_agent_single_v11/td3,395,-8660.994836103846,13306,5,33.61817979812622,-11.513659477233887,,153.0064697265625,0.0,-11.529598236083984,-11.535562515258789,-3.467350721359253
5,/Users/cjpark/Desktop/ucla_courses/cs260r/assignment4/data/td3_agent_single_v11/td3,286,-10151.1296415123,16306,6,56.84846591949463,-36.676063537597656,,256.8998718261719,0.0,-37.09798812866211,-37.13994598388672,-4.825530052185059
6,/Users/cjpark/Desktop/ucla_courses/cs260r/assignment4/data/td3_agent_single_v11/td3,244,-14040.041121990862,19084,7,77.92137885093689,-61.22481155395508,,277.45855712890625,0.0,-59.718849182128906,-59.80968475341797,-4.051650524139404
7,/Users/cjpark/Desktop/ucla_courses/cs260r/assignment4/data/td3_agent_single_v11/td3,219,-14116.253443827436,22084,8,100.53201580047607,-74.6832275390625,,221.205078125,0.0,-74.4305648803711,-74.5191650390625,-4.643304824829102
8,/Users/cjpark/Desktop/ucla_courses/cs260r/assignment4/data/td3_agent_single_v11/td3,204,-14670.284150820717,25084,9,122.92650985717773,-113.53688049316406,,266.68511962890625,0.0,-112.39585876464844,-112.49829864501953,-4.644387245178223
9,/Users/cjpark/Desktop/ucla_courses/cs260r/assignment4/data/td3_agent_single_v11/td3,192,-14723.280671681845,28084,10,145.8777129650116,-138.50584411621094,,301.21258544921875,0.0,-138.12017822265625,-138.2854766845703,-4.646402835845947
10,/Users/cjpark/Desktop/ucla_courses/cs260r/assignment4/data/td3_agent_single_v11/td3,184,-14889.450838905874,31084,11,168.4033079147339,-180.260498046875,,363.65325927734375,0.0,-179.85122680664062,-179.73541259765625,-5.423862457275391
11,/Users/cjpark/Desktop/ucla_courses/cs260r/assignment4/data/td3_agent_single_v11/td3,178,-19134.91383170869,34084,12,191.36398792266846,-274.47515869140625,,604.090087890625,0.0,-273.18719482421875,-273.01806640625,-8.754768371582031
12,/Users/cjpark/Desktop/ucla_courses/cs260r/assignment4/data/td3_agent_single_v11/td3,173,-21029.94905687127,37084,13,214.2132968902588,-285.08087158203125,,669.2479858398438,0.0,-287.2550354003906,-287.2737731933594,-6.604513168334961
13,/Users/cjpark/Desktop/ucla_courses/cs260r/assignment4/data/td3_agent_single_v11/td3,168,-20517.024071780997,40084,14,237.37889170646667,-298.5452880859375,,587.7930908203125,0.0,-298.7400817871094,-298.6372985839844,-8.560009002685547
14,/Users/cjpark/Desktop/ucla_courses/cs260r/assignment4/data/td3_agent_single_v11/td3,165,-20255.969885856586,43084,15,260.22685289382935,-331.9482421875,,657.77294921875,0.0,-330.08026123046875,-329.89697265625,-8.558027267456055
15,/Users/cjpark/Desktop/ucla_courses/cs260r/assignment4/data/td3_agent_single_v11/td3,162,-20196.40875053966,46084,16,283.4994897842407,-371.4937744140625,,512.8731689453125,0.0,-370.2779846191406,-370.552734375,-6.800550937652588
16,/Users/cjpark/Desktop/ucla_courses/cs260r/assignment4/data/td3_agent_single_v11/td3,159,-19002.431222844563,49084,17,308.026407957077,-301.0754699707031,,773.4013671875,0.0,-299.962158203125,-299.7911071777344,-5.043868541717529
17,/Users/cjpark/Desktop/ucla_courses/cs260r/assignment4/data/td3_agent_single_v11/td3,156,-17289.90026913879,52486,19,335.1007218360901,-356.2742614746094,,748.6428833007812,0.0,-353.4057312011719,-353.07623291015625,-7.976103782653809
