,log_dir,frame_per_second,episode_reward,total_steps,total_episodes,total_time,target_q,actor_loss,critic_loss,success_rate,current_q1,current_q2,reward
0,/Users/cjpark/Desktop/ucla_courses/cs260r/assignment4/data/td3_agent_single_v14_progress_reward/td3,1064,329.7148599624634,2999,1,2.818262815475464,,,,0.0,,,
1,/Users/cjpark/Desktop/ucla_courses/cs260r/assignment4/data/td3_agent_single_v14_progress_reward/td3,1078,-182.32961893081665,5999,2,5.561452150344849,,,,0.0,,,
2,/Users/cjpark/Desktop/ucla_courses/cs260r/assignment4/data/td3_agent_single_v14_progress_reward/td3,1075,-1887.5478986104329,8999,3,8.364847898483276,,,,0.0,,,
3,/Users/cjpark/Desktop/ucla_courses/cs260r/assignment4/data/td3_agent_single_v14_progress_reward/td3,391,-18422.20299553871,11911,4,30.45350193977356,-19.74748992919922,15.463239669799805,235.030029296875,0.0,-18.692331314086914,-18.710277557373047,-6.523301124572754
4,/Users/cjpark/Desktop/ucla_courses/cs260r/assignment4/data/td3_agent_single_v14_progress_reward/td3,233,-16647.504086690024,14911,5,63.98337388038635,-40.385292053222656,36.62099075317383,176.01739501953125,0.0,-39.568016052246094,-39.612586975097656,-6.769116401672363
5,/Users/cjpark/Desktop/ucla_courses/cs260r/assignment4/data/td3_agent_single_v14_progress_reward/td3,214,-16359.820693020089,15877,6,73.89225721359253,-37.32474136352539,31.367982864379883,141.55194091796875,0.0,-37.522666931152344,-37.482601165771484,-6.579604148864746
6,/Users/cjpark/Desktop/ucla_courses/cs260r/assignment4/data/td3_agent_single_v14_progress_reward/td3,205,-19865.50907421458,16736,7,81.50283193588257,-56.26893615722656,,168.56906127929688,0.0,-54.97783660888672,-55.093170166015625,-7.877392768859863
7,/Users/cjpark/Desktop/ucla_courses/cs260r/assignment4/data/td3_agent_single_v14_progress_reward/td3,197,-19934.781163457083,17167,8,86.7602047920227,-68.32489776611328,63.73426818847656,147.62844848632812,0.0,-67.97064208984375,-67.87007141113281,-9.047565460205078
8,/Users/cjpark/Desktop/ucla_courses/cs260r/assignment4/data/td3_agent_single_v14_progress_reward/td3,184,-20320.458527758157,18139,10,98.24504780769348,-111.38624572753906,106.67831420898438,132.64166259765625,0.0,-110.89775848388672,-110.99372863769531,-11.180634498596191
9,/Users/cjpark/Desktop/ucla_courses/cs260r/assignment4/data/td3_agent_single_v14_progress_reward/td3,170,-24362.231774592434,19531,11,114.48895120620728,-161.15069580078125,155.89154052734375,185.5911865234375,0.0,-159.9000244140625,-160.1724395751953,-14.35323715209961
10,/Users/cjpark/Desktop/ucla_courses/cs260r/assignment4/data/td3_agent_single_v14_progress_reward/td3,166,-20612.77689273727,20504,13,123.27715301513672,-166.857666015625,,239.5318603515625,0.0,-165.27743530273438,-165.19384765625,-13.744585990905762
11,/Users/cjpark/Desktop/ucla_courses/cs260r/assignment4/data/td3_agent_single_v14_progress_reward/td3,160,-17862.538711167996,21342,15,132.71955394744873,-143.85020446777344,,250.73806762695312,0.0,-144.2400360107422,-144.07797241210938,-10.060708999633789
12,/Users/cjpark/Desktop/ucla_courses/cs260r/assignment4/data/td3_agent_single_v14_progress_reward/td3,151,-14883.42903121447,22483,18,148.27162718772888,-154.59432983398438,145.8587646484375,493.1887512207031,0.0,-154.9507293701172,-155.21987915039062,-10.643715858459473
13,/Users/cjpark/Desktop/ucla_courses/cs260r/assignment4/data/td3_agent_single_v14_progress_reward/td3,149,-13393.87577791335,23055,20,154.68632006645203,-141.21847534179688,131.49362182617188,190.5439453125,0.0,-140.01205444335938,-140.05850219726562,-9.846353530883789
14,/Users/cjpark/Desktop/ucla_courses/cs260r/assignment4/data/td3_agent_single_v14_progress_reward/td3,136,-11159.748933435496,26199,24,191.26436305046082,-179.52413940429688,165.9001007080078,270.05682373046875,0.0,-177.38453674316406,-178.1094207763672,-12.041158676147461
