,log_dir,frame_per_second,episode_reward,total_steps,total_episodes,total_time,target_q,actor_loss,critic_loss,success_rate,current_q1,current_q2,reward
0,/Users/cjpark/Desktop/ucla_courses/cs260r/assignment4/data/td3_agent_single_v7/td3,1179,-571.0240697860718,2999,1,2.541766881942749,,,,0.0,,,
1,/Users/cjpark/Desktop/ucla_courses/cs260r/assignment4/data/td3_agent_single_v7/td3,1257,-1797.0333609580994,5999,2,4.771263122558594,,,,0.0,,,
2,/Users/cjpark/Desktop/ucla_courses/cs260r/assignment4/data/td3_agent_single_v7/td3,1289,-3172.039528528849,8999,3,6.9780590534210205,,,,0.0,,,
3,/Users/cjpark/Desktop/ucla_courses/cs260r/assignment4/data/td3_agent_single_v7/td3,561,-4275.2282083034515,11999,4,21.371389865875244,-3.6200692653656006,2.164896249771118,137.82763671875,0.0,-3.6849749088287354,-3.494534969329834,-1.554046392440796
4,/Users/cjpark/Desktop/ucla_courses/cs260r/assignment4/data/td3_agent_single_v7/td3,355,-6550.062139320374,14999,5,42.185818910598755,-5.967521667480469,4.994505882263184,143.36050415039062,0.0,-5.876072406768799,-6.131779670715332,-1.9452487230300903
5,/Users/cjpark/Desktop/ucla_courses/cs260r/assignment4/data/td3_agent_single_v7/td3,302,-7275.145206769307,17012,6,56.18877100944519,-13.800005912780762,,123.86569213867188,0.0,-13.778579711914062,-14.003849983215332,-1.7531510591506958
6,/Users/cjpark/Desktop/ucla_courses/cs260r/assignment4/data/td3_agent_single_v7/td3,259,-9092.87714958191,20012,7,77.08724093437195,-30.868770599365234,,232.77029418945312,0.0,-29.32373046875,-29.956193923950195,-3.7056796550750732
7,/Users/cjpark/Desktop/ucla_courses/cs260r/assignment4/data/td3_agent_single_v7/td3,234,-10762.395067453384,23012,8,97.95817613601685,-54.90681457519531,,218.4295654296875,0.0,-55.75635528564453,-55.78529739379883,-3.315023899078369
8,/Users/cjpark/Desktop/ucla_courses/cs260r/assignment4/data/td3_agent_single_v7/td3,218,-11727.638860066732,26012,9,119.09335207939148,-77.6576919555664,,190.90301513671875,0.0,-78.08899688720703,-78.06474304199219,-3.1203112602233887
9,/Users/cjpark/Desktop/ucla_courses/cs260r/assignment4/data/td3_agent_single_v7/td3,207,-12359.819431877137,29012,10,139.8169300556183,-116.08306884765625,,336.8142395019531,0.0,-114.23912048339844,-114.80290222167969,-4.682226181030273
10,/Users/cjpark/Desktop/ucla_courses/cs260r/assignment4/data/td3_agent_single_v7/td3,199,-13386.110046473417,32012,11,160.5925099849701,-126.69526672363281,,296.70257568359375,0.0,-126.39727783203125,-127.39263916015625,-4.293604850769043
11,/Users/cjpark/Desktop/ucla_courses/cs260r/assignment4/data/td3_agent_single_v7/td3,193,-13674.622748454412,34632,12,178.91902899742126,-209.41015625,,674.44580078125,0.0,-209.72503662109375,-210.4824981689453,-5.861483097076416
12,/Users/cjpark/Desktop/ucla_courses/cs260r/assignment4/data/td3_agent_single_v7/td3,188,-13949.596419701209,37632,13,199.31028199195862,-200.46954345703125,,415.0858154296875,0.0,-200.02076721191406,-198.7119598388672,-4.29372501373291
13,/Users/cjpark/Desktop/ucla_courses/cs260r/assignment4/data/td3_agent_single_v7/td3,184,-14199.630320072174,40632,14,220.02657198905945,-229.80958557128906,,603.43798828125,0.0,-230.8310546875,-230.55889892578125,-4.684215068817139
14,/Users/cjpark/Desktop/ucla_courses/cs260r/assignment4/data/td3_agent_single_v7/td3,181,-14399.513876342773,43158,15,237.7938199043274,-290.6366271972656,,524.3858642578125,0.0,-291.42523193359375,-290.31463623046875,-5.271189212799072
15,/Users/cjpark/Desktop/ucla_courses/cs260r/assignment4/data/td3_agent_single_v7/td3,178,-15108.850692272186,46158,16,258.78307700157166,-259.5042419433594,,398.4934997558594,0.0,-263.5370178222656,-263.24365234375,-4.489874362945557
16,/Users/cjpark/Desktop/ucla_courses/cs260r/assignment4/data/td3_agent_single_v7/td3,175,-15937.714220888474,49158,17,279.54829597473145,-213.50827026367188,,298.874755859375,0.0,-212.18421936035156,-212.93394470214844,-3.708669662475586
17,/Users/cjpark/Desktop/ucla_courses/cs260r/assignment4/data/td3_agent_single_v7/td3,173,-16891.085470782386,52158,18,300.2398850917816,-376.64404296875,,751.26318359375,0.0,-376.40985107421875,-376.77032470703125,-5.662507057189941
18,/Users/cjpark/Desktop/ucla_courses/cs260r/assignment4/data/td3_agent_single_v7/td3,171,-16936.266582790173,55158,19,321.20569705963135,-345.2330627441406,,460.86474609375,0.0,-345.59814453125,-344.6626892089844,-5.075247764587402
19,/Users/cjpark/Desktop/ucla_courses/cs260r/assignment4/data/td3_agent_single_v7/td3,170,-17094.421640205383,58158,20,342.00420784950256,-387.45928955078125,,719.3526611328125,0.0,-386.6578063964844,-388.9029235839844,-5.46638298034668
20,/Users/cjpark/Desktop/ucla_courses/cs260r/assignment4/data/td3_agent_single_v7/td3,168,-17266.0486546471,60961,21,362.16150879859924,-463.3042907714844,461.35430908203125,730.2896728515625,0.0,-462.20465087890625,-462.66790771484375,-5.857503890991211
