,log_dir,frame_per_second,episode_reward,total_steps,total_episodes,total_time,target_q,actor_loss,critic_loss,success_rate,current_q1,current_q2,reward
0,MetaDrive-Tut-5Env-v0,869,11.7314657390685,2001,2,2.301609992980957,,,,0.0,,,
1,MetaDrive-Tut-5Env-v0,1000,11.801851956310893,3002,3,2.9991211891174316,,,,0.0,,,
2,MetaDrive-Tut-5Env-v0,886,12.10897519900553,4003,4,4.516292095184326,,,,0.0,,,
3,MetaDrive-Tut-5Env-v0,979,11.904265527891962,5004,5,5.1111531257629395,,,,0.0,,,
4,MetaDrive-Tut-5Env-v0,1049,11.73202620532654,6005,6,5.721014976501465,,,,0.0,,,
5,MetaDrive-Tut-5Env-v0,1105,11.661317723687022,7006,7,6.335736036300659,,,,0.0,,,
6,MetaDrive-Tut-5Env-v0,1152,11.633944055136602,8007,8,6.945896148681641,,,,0.0,,,
7,MetaDrive-Tut-5Env-v0,1090,11.233727325408339,9995,10,9.164855003356934,,,,0.0,,,
8,MetaDrive-Tut-5Env-v0,1054,10.974018522153335,10062,11,9.544749021530151,0.014059582725167274,,0.001849728636443615,0.0,-0.009115749038755894,0.012509912252426147,0.011887340806424618
9,MetaDrive-Tut-5Env-v0,709,0.43170059403258404,11008,57,15.523785829544067,0.062433354556560516,,0.003150753676891327,0.0,0.06186208128929138,0.06532025337219238,0.016559429466724396
10,MetaDrive-Tut-5Env-v0,566,-0.2685198849844721,12035,72,21.262052059173584,0.08315679430961609,-0.09883559495210648,0.008917773142457008,0.0,0.07469738274812698,0.07660910487174988,0.022933803498744965
11,MetaDrive-Tut-5Env-v0,482,-1.411863408424521,13004,103,26.94636297225952,0.09425510466098785,,0.15927377343177795,0.0,0.07433014363050461,0.14024320244789124,0.005358639173209667
12,MetaDrive-Tut-5Env-v0,423,-2.740317963419129,14037,135,33.178508043289185,0.1039520800113678,-0.13499091565608978,0.13013750314712524,0.0,0.09518307447433472,0.08714243769645691,0.014110300689935684
13,MetaDrive-Tut-5Env-v0,365,-2.6547123267520463,15921,149,43.51267600059509,0.0426349975168705,-0.08389246463775635,0.013722042553126812,0.0,0.02228647470474243,0.016969740390777588,0.022813234478235245
14,MetaDrive-Tut-5Env-v0,345,-2.5891434263462587,16922,150,48.9641809463501,0.020486827939748764,,0.022784065455198288,0.0,0.023547686636447906,0.02178988978266716,-0.01841912604868412
15,MetaDrive-Tut-5Env-v0,343,-2.5560212109835234,17011,151,49.4727258682251,0.08340528607368469,-0.14902882277965546,0.015431344509124756,0.0,0.06498409807682037,0.07131268829107285,0.02891886606812477
16,MetaDrive-Tut-5Env-v0,324,-1.2940121212457298,18111,163,55.746225118637085,0.09862755239009857,-0.13440637290477753,0.09893698990345001,0.0,0.06306244432926178,0.06630311161279678,-0.0019519445486366749
17,MetaDrive-Tut-5Env-v0,309,-0.21264642347511825,19455,168,62.92601799964905,0.21239182353019714,-0.24552124738693237,0.1372562050819397,0.0,0.1757820099592209,0.17842429876327515,0.01744653657078743
18,MetaDrive-Tut-5Env-v0,301,0.5195287741500854,20002,179,66.28004002571106,0.28768032789230347,,0.0981905609369278,0.0,0.25156426429748535,0.25849226117134094,0.025876684114336967
19,MetaDrive-Tut-5Env-v0,291,0.8831077195291216,21184,184,72.5909469127655,0.49543988704681396,,0.023952117189764977,0.0,0.5189591646194458,0.5403921008110046,0.039420969784259796
20,MetaDrive-Tut-5Env-v0,284,3.7102463150977973,22005,194,77.24449610710144,0.5816591382026672,-0.6822103261947632,0.22269773483276367,0.0,0.5874902009963989,0.5978837013244629,0.010196547023952007
21,MetaDrive-Tut-5Env-v0,276,7.917193582844357,23048,208,83.27837800979614,0.5911378860473633,,0.45357251167297363,0.0,0.537578284740448,0.543238639831543,0.04738038778305054
22,MetaDrive-Tut-5Env-v0,270,11.648623040866733,24001,219,88.82361793518066,0.995861291885376,-1.106909990310669,0.36610734462738037,0.0,1.0076735019683838,1.00154709815979,0.007827285677194595
23,MetaDrive-Tut-5Env-v0,263,17.3287640996456,25150,228,95.52532911300659,1.367662787437439,,0.5916328430175781,0.0,1.4115269184112549,1.4087330102920532,0.02646929770708084
24,MetaDrive-Tut-5Env-v0,258,22.93906031140981,26089,235,100.94862008094788,1.7269036769866943,-1.8166117668151855,0.22731123864650726,0.0,1.7215428352355957,1.7121042013168335,0.03800152987241745
25,MetaDrive-Tut-5Env-v0,252,31.380894468768016,27242,240,107.92363786697388,2.447787046432495,,1.088159441947937,0.01,2.4007742404937744,2.4649176597595215,0.1373828649520874
26,MetaDrive-Tut-5Env-v0,247,38.3317440123975,28292,246,114.19695782661438,3.0718612670898438,,1.3817780017852783,0.01,3.132554769515991,3.159188747406006,0.0861780196428299
27,MetaDrive-Tut-5Env-v0,244,43.44366822148121,29106,249,118.95750284194946,3.6745822429656982,,3.5684664249420166,0.01,3.704103946685791,3.7348642349243164,0.0944254919886589
28,MetaDrive-Tut-5Env-v0,241,49.24670298843766,30109,254,124.76387810707092,4.376803398132324,-4.623126983642578,0.34642308950424194,0.01,4.387887001037598,4.426367282867432,0.13014373183250427
29,MetaDrive-Tut-5Env-v0,237,55.41112436811632,31145,259,130.94847893714905,5.11781644821167,-5.4601311683654785,0.7772030830383301,0.01,5.165932655334473,5.189517974853516,0.15886281430721283
30,MetaDrive-Tut-5Env-v0,235,61.969695105493194,32033,266,136.2443609237671,5.962410926818848,-6.019266128540039,0.2922566831111908,0.01,5.8468804359436035,5.900819778442383,0.22395280003547668
